,Date,Open,High,Low,Close,Adj Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,VolumeMovingAverage_50,VolumeMovingAverage_200,MarketReturns,CAPM,HighLowRange,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10,PriceLag_1,ReturnLag_1,PriceLag_3,ReturnLag_3,PriceLag_5,ReturnLag_5,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,UNRATE,"('Adj Close', 'BYD')","('Adj Close', 'VWAGY')","('Close', 'BYD')","('Close', 'VWAGY')","('High', 'BYD')","('High', 'VWAGY')","('Low', 'BYD')","('Low', 'VWAGY')","('Open', 'BYD')","('Open', 'VWAGY')","('Volume', 'BYD')","('Volume', 'VWAGY')"
10,2010-07-14,1.1959999799728394,1.3433330059051514,1.184000015258789,1.3226670026779175,1.3226670026779175,62928000,0.09371617665324083,,,0.565314727062423,,,0.0021206764787242947,0.020156328161930012,0.1593329906463623,0.13400006294250488,0.025332927703857422,0.10622199376424153,,-0.26999998092651367,97761150.0,1.2093329429626465,0.0639289510054164,1.159999966621399,-0.0034364841863351314,1.053333044052124,-0.01924297661377916,-0.04,-0.2,-0.81,0.52,-0.32,0.001,0.044051,9.4,8.183011054992676,7.164430618286133,8.529999732971191,9.300000190734863,8.579999923706055,9.449999809265137,8.199999809265137,9.289999961853027,8.399999618530273,9.399999618530273,1255800,17400.0
11,2010-07-15,1.329332947731018,1.4333330392837524,1.2666670083999634,1.3259999752044678,1.3259999752044678,56097000,0.0025198878627819,,,-0.10855263157894735,,,0.0021206764787242947,0.019962930337345138,0.16666603088378906,0.11066603660583496,0.0559999942779541,0.11111068725585938,,-0.26266705989837646,77590200.0,1.3226670026779175,0.09371617665324083,1.136667013168335,-0.02011461562453598,1.1640000343322754,0.10506362722128282,0.02,-0.87,-0.13,0.32,-0.1,0.001,0.0444666,9.4,7.885622501373291,7.172134876251221,8.220000267028809,9.3100004196167,8.510000228881836,9.425000190734863,8.119999885559082,9.25,8.510000228881836,9.354999542236328,1450100,7800.0
12,2010-07-16,1.3799999952316284,1.4199999570846558,1.3366669416427612,1.3760000467300415,1.3760000467300415,39319500,0.037707445294532294,,,-0.2990801647146907,,,0.0021206764787242947,0.02003755176273441,0.08333301544189453,0.09399998188018799,-0.010666966438293457,0.05555534362792969,,-0.08799993991851807,69193950.0,1.3259999752044678,0.0025198878627819,1.2093329429626465,0.0639289510054164,1.159999966621399,-0.0034364841863351314,-2.94,-0.62,-0.93,0.95,-0.69,0.001,0.0451793,9.4,7.425146102905273,7.183690071105957,7.739999771118164,9.324999809265137,8.119999885559082,9.359999656677246,7.690000057220459,9.25,8.109999656677246,9.359999656677246,2227800,13200.0
13,2010-07-19,1.4246670007705688,1.4833329916000366,1.3946670293807983,1.4606670141220093,1.4606670141220093,37297500,0.061531224212653335,,,-0.05142486552473968,,,0.0021206764787242947,0.0200880742903204,0.08866596221923828,0.10733294486999512,-0.018666982650756836,0.05911064147949219,43.408793878138496,0.18066704273223877,65214000.0,1.3760000467300415,0.037707445294532294,1.3226670026779175,0.09371617665324083,1.136667013168335,-0.02011461562453598,0.54,-0.21,-0.19,0.06,0.19,0.001,0.0482279,9.4,7.35799503326416,7.183690071105957,7.670000076293945,9.324999809265137,7.880000114440918,9.335000038146973,7.449999809265137,9.180000305175781,7.840000152587891,9.3100004196167,1372300,18400.0
14,2010-07-20,1.4566669464111328,1.4566669464111328,1.3366669416427612,1.3533329963684082,1.3533329963684082,27379500,-0.07348287920236107,,,-0.2659159461089885,,,0.0021206764787242947,0.01980175305691213,0.12000000476837158,-0.004000067710876465,0.12400007247924805,0.08000000317891438,39.206236953882936,0.2793329954147339,57651600.0,1.4606670141220093,0.061531224212653335,1.3259999752044678,0.0025198878627819,1.2093329429626465,0.0639289510054164,1.23,0.61,0.05,-0.03,0.5,0.001,0.0483828,9.4,7.569045543670654,7.168283462524414,7.889999866485596,9.305000305175781,7.900000095367432,9.305000305175781,7.510000228881836,9.154999732971191,7.599999904632568,9.164999961853027,1344000,6600.0
15,2010-07-21,1.3773330450057983,1.3933329582214355,1.2999999523162842,1.3480000495910645,1.3480000495910645,18787500,-0.0039406020481688175,,,-0.3138114282583685,,,0.0021206764787242947,0.01994922972834995,0.09333300590515137,0.039999961853027344,0.05333304405212402,0.06222200393676758,39.159154250564605,0.29466700553894043,49147800.0,1.3533329963684082,-0.07348287920236107,1.3760000467300415,0.037707445294532294,1.3226670026779175,0.09371617665324083,-1.3,-0.39,-0.43,0.34,-0.05,0.001,0.0479615,9.4,7.300436019897461,7.145171642303467,7.610000133514404,9.274999618530273,8.100000381469727,9.3100004196167,7.579999923706055,9.125,8.09000015258789,9.244999885559082,1682900,10200.0
16,2010-07-22,1.3666670322418213,1.4166669845581055,1.3580000400543213,1.399999976158142,1.399999976158142,14367000,0.03857561176118107,,,-0.2352894211576846,,,0.0021206764787242947,0.02003939286293985,0.05866694450378418,0.06866693496704102,-0.009999990463256836,0.03911129633585612,46.915168114319506,0.2359999418258667,39017400.0,1.3480000495910645,-0.0039406020481688175,1.4606670141220093,0.061531224212653335,1.3259999752044678,0.0025198878627819,2.37,1.25,0.58,-0.73,0.72,0.001,0.0469638,9.4,7.856842041015625,7.357023239135742,8.1899995803833,9.550000190734863,8.239999771118164,9.609999656677246,7.760000228881836,9.40999984741211,7.760000228881836,9.40999984741211,1720300,44600.0
17,2010-07-23,1.4126670360565186,1.4373329877853394,1.4040000438690186,1.4193329811096191,1.4193329811096191,9804000,0.01380928948622584,,,-0.317602839841303,,,0.0021206764787242947,0.01998687150582685,0.0333329439163208,0.037333011627197266,-0.004000067710876465,0.022221962610880535,57.98317318857011,0.2593330144882202,33921900.0,1.399999976158142,0.03857561176118107,1.3533329963684082,-0.07348287920236107,1.3760000467300415,0.037707445294532294,1.05,1.38,-0.31,-0.31,0.48,0.001,0.0453894,9.4,8.096673011779785,7.472578048706055,8.4399995803833,9.699999809265137,8.479999542236328,9.699999809265137,8.039999961853027,9.5,8.15999984741211,9.5600004196167,1433300,73200.0
18,2010-07-26,1.4333330392837524,1.4333330392837524,1.3533329963684082,1.3966670036315918,1.3966670036315918,13833000,-0.015969457329390924,,,0.4109547123623012,,,0.0021206764787242947,0.019923720417889083,0.08000004291534424,0.0140000581741333,0.06599998474121094,0.05333336194356283,73.40429634505095,0.25999999046325684,32001450.0,1.4193329811096191,0.01380928948622584,1.3480000495910645,-0.0039406020481688175,1.4606670141220093,0.061531224212653335,1.23,0.89,0.15,-0.53,0.26,0.001,0.0375614,9.4,8.633892059326172,7.472578048706055,9.0,9.699999809265137,9.039999961853027,9.699999809265137,8.180000305175781,9.699999809265137,8.479999542236328,9.699999809265137,2012900,0.0
19,2010-07-27,1.3940000534057617,1.4119999408721924,1.3506669998168945,1.3700000047683716,1.3700000047683716,9295500,-0.019093312001988383,,,-0.32801995228800696,,,0.0021206764787242947,0.019917095732761955,0.06133294105529785,0.015332937240600586,0.046000003814697266,0.04088862737019857,72.77088914128967,0.1606670618057251,28910850.0,1.3966670036315918,-0.015969457329390924,1.399999976158142,0.03857561176118107,1.3533329963684082,-0.07348287920236107,-0.23,-0.31,0.36,0.41,-0.31,0.001,0.0343974,9.4,8.66267204284668,7.3339128494262695,9.029999732971191,9.520000457763672,9.25,9.579999923706055,9.010000228881836,9.46500015258789,9.25,9.545000076293945,2298100,34600.0
20,2010-07-28,1.3700000047683716,1.3933329582214355,1.3673330545425415,1.3813329935073853,1.3813329935073853,7008000,0.008272254525232503,,,-0.24608681620138773,,,0.0021206764787242947,0.019975129246023196,0.025999903678894043,0.023332953453063965,0.002666950225830078,0.017333269119262695,68.23266496666434,0.05866599082946777,23318850.0,1.3700000047683716,-0.019093312001988383,1.4193329811096191,0.01380928948622584,1.3480000495910645,-0.0039406020481688175,-0.82,-0.86,0.04,0.37,-0.26,0.001,0.0310145,9.4,8.163825988769531,7.2414679527282715,8.510000228881836,9.399999618530273,9.119999885559082,9.5,8.430000305175781,9.399999618530273,9.050000190734863,9.454999923706055,1937100,12400.0
21,2010-07-29,1.3846670389175415,1.3919999599456787,1.3333330154418945,1.3566670417785645,1.3566670417785645,9240000,-0.017856629679271374,,,0.31849315068493156,,,0.0021206764787242947,0.019919718335875393,0.05866694450378418,0.010666966438293457,0.04799997806549072,0.03911129633585612,65.94602818232272,0.03066706657409668,18633150.0,1.3813329935073853,0.008272254525232503,1.3966670036315918,-0.015969457329390924,1.399999976158142,0.03857561176118107,-0.36,0.4,0.64,-0.16,-0.11,0.001,0.0274115,9.4,8.192602157592773,7.357023239135742,8.539999961853027,9.550000190734863,8.890000343322754,9.579999923706055,8.350000381469727,9.420000076293945,8.609999656677246,9.5,1646500,18400.0
22,2010-07-30,1.3466670513153076,1.3626669645309448,1.303333044052124,1.329332947731018,1.329332947731018,6403500,-0.020147975299607768,,,-0.3069805194805195,,,0.0021206764787242947,0.019914859133113718,0.0593339204788208,0.005999922752380371,0.05333399772644043,0.03955594698588053,65.5209052183194,-0.04666709899902344,15341550.0,1.3566670417785645,-0.017856629679271374,1.3700000047683716,-0.019093312001988383,1.4193329811096191,0.01380928948622584,0.06,0.08,-0.21,-0.05,0.02,0.001,0.0235871,9.4,8.115860939025879,7.357023239135742,8.460000038146973,9.550000190734863,8.59000015258789,9.550000190734863,8.300000190734863,9.380000114440918,8.300000190734863,9.5,1361200,12400.0
23,2010-08-02,1.3666670322418213,1.3980000019073486,1.3553329706192017,1.3946670293807983,1.3946670293807983,10771500,0.049148019509556384,,,0.6821269618177559,,,0.0021206764787242947,0.020061813519375315,0.04266703128814697,0.06866705417633057,-0.026000022888183594,0.028444687525431316,65.10873915140061,-0.06599998474121094,12688950.0,1.329332947731018,-0.020147975299607768,1.3813329935073853,0.008272254525232503,1.3966670036315918,-0.015969457329390924,2.09,-0.53,0.13,-0.3,0.38,0.001,0.0113123,9.5,8.643488883972168,7.437911510467529,9.010000228881836,9.654999732971191,9.149999618530273,9.694999694824219,8.710000038146973,9.550000190734863,8.989999771118164,9.555000305175781,2335100,90800.0
24,2010-08-03,1.399999976158142,1.463333010673523,1.3880000114440918,1.463333010673523,1.463333010673523,18457500,0.049234677414874195,,,0.7135496448962539,,,0.0021206764787242947,0.020061997292756817,0.07533299922943115,0.06866598129272461,0.006667017936706543,0.05022199948628744,62.36806953669316,0.11000001430511475,11796750.0,1.3946670293807983,0.049148019509556384,1.3566670417785645,-0.017856629679271374,1.3700000047683716,-0.019093312001988383,-0.56,-0.36,-0.5,0.16,-0.66,0.001,0.00767178,9.5,7.885622501373291,7.4032440185546875,8.220000267028809,9.609999656677246,8.529999732971191,9.675000190734863,8.199999809265137,9.600000381469727,8.40999984741211,9.649999618530273,3785100,33200.0
25,2010-08-04,1.463333010673523,1.4786670207977295,1.3899999856948853,1.4173330068588257,1.4173330068588257,13695000,-0.03143508926483185,,,-0.25802519301097115,,,0.0021206764787242947,0.019890922816014987,0.08866703510284424,0.015334010124206543,0.0733330249786377,0.05911135673522949,57.469990150603536,0.06933295726776123,11287500.0,1.463333010673523,0.049234677414874195,1.329332947731018,-0.020147975299607768,1.3813329935073853,0.008272254525232503,0.74,0.37,-0.1,-0.27,0.21,0.001,0.00434484,9.5,7.760910511016846,7.399393081665039,8.09000015258789,9.604999542236328,8.420000076293945,9.720000267028809,8.0,9.574999809265137,8.239999771118164,9.704999923706055,2028400,14400.0
26,2010-08-05,1.4359999895095825,1.4366669654846191,1.3366669416427612,1.363332986831665,1.363332986831665,11943000,-0.03809974068609223,,,-0.12792990142387728,,,0.0021206764787242947,0.019876789246507022,0.10000002384185791,0.019333958625793457,0.08066606521606445,0.0666666825612386,48.970714986883415,-0.03666698932647705,11045100.0,1.4173330068588257,-0.03143508926483185,1.3946670293807983,0.049148019509556384,1.3566670417785645,-0.017856629679271374,-0.22,-0.88,0.14,0.01,0.14,0.001,0.00133022,9.5,7.770503520965576,7.414800643920898,8.100000381469727,9.625,8.210000038146973,9.645000457763672,8.0,9.595000267028809,8.050000190734863,9.600000381469727,1617200,14800.0
27,2010-08-06,1.340000033378601,1.343999981880188,1.301332950592041,1.305999994277954,1.305999994277954,11128500,-0.042053550458681865,,,-0.06819894498869628,,,0.0021206764787242947,0.019868404495120943,0.04266703128814697,-0.01933300495147705,0.06200003623962402,0.028444687525431316,36.848019855274,-0.11333298683166504,11177550.0,1.363332986831665,-0.03809974068609223,1.463333010673523,0.049234677414874195,1.329332947731018,-0.020147975299607768,-0.36,-0.19,-0.37,0.1,-0.24,0.001,-0.00137325,9.5,7.991146564483643,7.430208206176758,8.329999923706055,9.645000457763672,8.359999656677246,9.739999771118164,7.980000019073486,9.625,8.0,9.649999618530273,1965200,13200.0
28,2010-08-09,1.3266669511795044,1.3320000171661377,1.2966669797897339,1.3066669702529907,1.3066669702529907,12190500,0.0005107013613774303,,,0.09543065103113624,,,0.0021206764787242947,0.019958669502790242,0.03533303737640381,0.026000022888183594,0.009333014488220215,0.02355535825093587,45.15240712236283,-0.09000003337860107,11013300.0,1.305999994277954,-0.042053550458681865,1.4173330068588257,-0.03143508926483185,1.3946670293807983,0.049148019509556384,0.62,0.62,0.08,-0.16,0.03,0.001,-0.00780039,9.5,8.355688095092773,7.4032440185546875,8.710000038146973,9.609999656677246,8.75,9.710000038146973,8.319999694824219,9.600000381469727,8.4399995803833,9.710000038146973,1573900,17600.0
29,2010-08-10,1.309999942779541,1.309999942779541,1.254667043685913,1.2686669826507568,1.2686669826507568,19219500,-0.029081616408254796,,,0.5765965300849021,,,0.0021206764787242947,0.019895913770545247,0.05533289909362793,0.003332972526550293,0.05199992656707764,0.03688859939575195,42.282760354530055,-0.10133302211761475,12005700.0,1.3066669702529907,0.0005107013613774303,1.363332986831665,-0.03809974068609223,1.463333010673523,0.049234677414874195,-0.79,-1.26,-0.23,0.37,-0.26,0.001,-0.0096164,9.5,7.8472490310668945,7.376282691955566,8.180000305175781,9.574999809265137,8.520000457763672,9.600000381469727,8.109999656677246,9.4399995803833,8.390000343322754,9.5,1552900,22200.0
30,2010-08-11,1.246000051498413,1.2586669921875,1.190000057220459,1.1933330297470093,1.1933330297470093,11964000,-0.05938040000563782,,,-0.37750721923046904,,,0.0021206764787242947,0.019831659852836317,0.06866693496704102,-0.009999990463256836,0.07866692543029785,0.04577795664469401,30.769193224767037,-0.18799996376037598,12501300.0,1.2686669826507568,-0.029081616408254796,1.305999994277954,-0.042053550458681865,1.4173330068588257,-0.03143508926483185,-2.91,-1.09,-0.63,1.03,-0.57,0.001,-0.0112994,9.5,7.492299556732178,7.122060775756836,7.809999942779541,9.244999885559082,8.0600004196167,9.390000343322754,7.78000020980835,9.199999809265137,7.989999771118164,9.25,1608000,16800.0
31,2010-08-12,1.1866669654846191,1.1933330297470093,1.1593329906463623,1.1733330488204956,1.1733330488204956,10365000,-0.016759764816661193,,,-0.13365095285857576,,,0.0021206764787242947,0.01992204443138987,0.03400003910064697,0.0,0.03400003910064697,0.02266669273376465,27.137552234387627,-0.18333399295806885,12613800.0,1.1933330297470093,-0.05938040000563782,1.3066669702529907,0.0005107013613774303,1.363332986831665,-0.03809974068609223,-0.5,0.02,-0.06,0.53,-0.18,0.001,-0.0128501,9.5,7.444334030151367,7.164430618286133,7.760000228881836,9.300000190734863,7.889999866485596,9.350000381469727,7.610000133514404,9.114999771118164,7.679999828338623,9.180000305175781,1300300,20800.0
32,2010-08-13,1.2120000123977661,1.2300000190734863,1.1773329973220825,1.2213330268859863,1.2213330268859863,9510000,0.040909082134644725,,,-0.08248914616497827,,,0.0021206764787242947,0.020044341398674656,0.05266702175140381,0.05666697025299072,-0.003999948501586914,0.0351113478342692,34.43783080539394,-0.10799992084503174,12924450.0,1.1733330488204956,-0.016759764816661193,1.2686669826507568,-0.029081616408254796,1.305999994277954,-0.042053550458681865,-0.47,-0.77,0.24,-0.19,0.02,0.001,-0.0142691,9.5,7.290842056274414,7.071987628936768,7.599999904632568,9.180000305175781,7.829999923706055,9.1850004196167,7.570000171661377,9.09000015258789,7.75,9.09000015258789,1444300,22400.0
33,2010-08-16,1.2300000190734863,1.2533329725265503,1.2173329591751099,1.2519999742507935,1.2519999742507935,7287000,0.02510940643519488,,,-0.23375394321766563,,,0.0021206764787242947,0.02001083539804736,0.03600001335144043,0.031999945640563965,0.004000067710876465,0.024000008900960285,39.60047840556134,-0.14266705513000488,12576000.0,1.2213330268859863,0.040909082134644725,1.1933330297470093,-0.05938040000563782,1.3066669702529907,0.0005107013613774303,0.1,0.88,-0.18,-0.09,0.08,0.001,-0.018867,9.5,7.3484015464782715,7.064283847808838,7.659999847412109,9.170000076293945,7.730000019073486,9.180000305175781,7.579999923706055,9.074999809265137,7.679999828338623,9.180000305175781,991400,7800.0
34,2010-08-17,1.2640000581741333,1.2933330535888672,1.2519999742507935,1.2766669988632202,1.2766669988632202,6718500,0.019702096741006425,,,-0.07801564429806507,,,0.0021206764787242947,0.019999368243565716,0.04133307933807373,0.04133307933807373,0.0,0.027555386225382488,40.98744897347484,-0.18666601181030273,11402100.0,1.2519999742507935,0.02510940643519488,1.1733330488204956,-0.016759764816661193,1.2686669826507568,-0.029081616408254796,1.31,0.5,-0.26,-0.23,0.17,0.001,-0.0220173,9.5,7.444334030151367,7.183690071105957,7.760000228881836,9.324999809265137,7.920000076293945,9.350000381469727,7.710000038146973,9.234999656677246,7.869999885559082,9.300000190734863,724300,25400.0
35,2010-08-18,1.305999994277954,1.305999994277954,1.2400000095367432,1.2513329982757568,1.2513329982757568,9019500,-0.019843859526424312,,,0.34248716231301635,,,0.0021206764787242947,0.019915504064280717,0.06599998474121094,0.029332995414733887,0.03666698932647705,0.04399998982747396,40.940347783291635,-0.16600000858306885,10934550.0,1.2766669988632202,0.019702096741006425,1.2213330268859863,0.040909082134644725,1.1933330297470093,-0.05938040000563782,0.21,0.08,0.08,0.03,0.33,0.001,-0.0261659,9.5,7.511486530303955,7.2414679527282715,7.829999923706055,9.399999618530273,7.880000114440918,9.4350004196167,7.670000076293945,9.279999732971191,7.840000152587891,9.279999732971191,1085600,26000.0
36,2010-08-19,1.2359999418258667,1.2833329439163208,1.222000002861023,1.25266695022583,1.25266695022583,8686500,0.0010660247527327638,,,-0.03692000665225348,,,0.0021206764787242947,0.01995984716404437,0.06133294105529785,0.031999945640563965,0.029332995414733887,0.04088862737019857,43.09733079030889,-0.11066603660583496,10608900.0,1.2513329982757568,-0.019843859526424312,1.2519999742507935,0.02510940643519488,1.1733330488204956,-0.016759764816661193,-1.74,-0.88,-0.4,0.34,-0.39,0.001,-0.0313143,9.5,7.6361985206604,7.183690071105957,7.960000038146973,9.324999809265137,8.029999732971191,9.5600004196167,7.71999979019165,9.324999809265137,7.829999923706055,9.475000381469727,2789400,8200.0
37,2010-08-20,1.2433329820632935,1.2740000486373901,1.2339999675750732,1.273332953453064,1.273332953453064,4440000,0.016497603950921036,,,-0.4888620272837161,,,0.0021206764787242947,0.019992572551079543,0.040000081062316895,0.02133309841156006,0.018666982650756836,0.026666720708211262,38.12005811673396,-0.03266704082489014,9940050.0,1.25266695022583,0.0010660247527327638,1.2766669988632202,0.019702096741006425,1.2213330268859863,0.040909082134644725,-0.28,0.24,-0.23,-0.16,-0.2,0.001,-0.0374645,9.5,7.4059624671936035,7.083542346954346,7.71999979019165,9.194999694824219,7.920000076293945,9.25,7.5,9.130000114440918,7.75,9.25,2309100,5000.0
38,2010-08-23,1.2726670503616333,1.3593330383300781,1.2666670083999634,1.3420000076293945,1.3420000076293945,16321500,0.05392702198597554,,,2.6760135135135137,,,0.0021206764787242947,0.02007194823751882,0.09266602993011475,0.08600008487701416,0.006665945053100586,0.061777353286743164,38.120188122650895,0.03533303737640381,10353150.0,1.273332953453064,0.016497603950921036,1.2513329982757568,-0.019843859526424312,1.2519999742507935,0.02510940643519488,-0.5,-0.91,-0.4,0.23,-0.37,0.001,-0.0608552,9.5,7.108571529388428,7.125913143157959,7.409999847412109,9.25,7.849999904632568,9.279999732971191,7.400000095367432,9.164999961853027,7.820000171661377,9.279999732971191,1470700,3200.0
39,2010-08-24,1.2833329439163208,1.3140000104904175,1.2633329629898071,1.2799999713897705,1.2799999713897705,10096500,-0.04619972867894784,,,-0.38139876849554266,,,0.0021206764787242947,0.019859611792492626,0.05066704750061035,-0.02799999713897705,0.0786670446395874,0.03377803166707357,36.96210903574657,0.011332988739013672,9440850.0,1.3420000076293945,0.05392702198597554,1.25266695022583,0.0010660247527327638,1.2766669988632202,0.019702096741006425,-1.48,0.15,0.16,0.17,-0.12,0.001,-0.0688474,9.5,6.782403469085693,6.948728084564209,7.070000171661377,9.020000457763672,7.309999942779541,9.130000114440918,7.070000171661377,8.949999809265137,7.289999961853027,9.09000015258789,1216900,12400.0
