,Date,Open,High,Low,Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,CAPM,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10
209,2011-04-27,1.7953330278396606,1.8240000009536743,1.775333046913147,1.8053330183029173,14953500,0.0055699919224958,1.628586678504944,1.604386667609215,-0.2879285714285714,0.0199691849301685,0.0286669731140136,0.0199999809265136,0.0324446360270182,53.89692343487766,0.1620000600814819,15213150.0
210,2011-04-28,1.8046669960021973,1.8459999561309812,1.7813329696655271,1.843999981880188,24000000,0.0214181888799767,1.635013337135315,1.606993332505226,0.6049754238138227,0.0200030285214766,0.0406669378280639,0.0240000486373901,0.0431113243103027,52.8378327111505,0.1820000410079956,15795900.0
211,2011-04-29,1.8459999561309812,1.8580000400543213,1.8279999494552608,1.840000033378601,10890000,-0.0021691694907222,1.6388399982452393,1.6095633327960968,-0.54625,0.0199526580648956,0.0140000581741333,0.0160000324249267,0.0200000603993733,58.27122159002332,0.1640000343322754,15409800.0
212,2011-05-02,1.840000033378601,1.853332996368408,1.8040000200271609,1.830000042915344,11769000,-0.0054347773270932,1.6439733386039734,1.6118333327770231,0.0807162534435261,0.0199456844074326,0.0133329629898071,0.0360000133514404,0.032888650894165,69.32614613366746,0.1246670484542846,15171450.0
213,2011-05-03,1.8253329992294312,1.825999975204468,1.7666670083999634,1.7913329601287842,13708500,-0.0211295529397693,1.6488933372497558,1.6134866625070572,0.1647973489676268,0.019912168445148,-0.0040000677108764,0.0633330345153808,0.0395553112030029,69.82138443824132,0.1226660013198852,14991450.0
214,2011-05-04,1.7853330373764038,1.7999999523162842,1.7166670560836792,1.779332995414734,15667500,-0.0066989024269321,1.6553199982643128,1.6156166625022887,0.1429040376408796,0.0199429848868906,0.0086669921875,0.0746659040451049,0.0555552641550699,65.99994082892178,0.1019999980926513,15735150.0
215,2011-05-05,1.8133330345153809,1.829332947731018,1.7446670532226562,1.762666940689087,18277500,-0.0093664619093754,1.6614666771888733,1.617689996957779,0.1665868836764001,0.0199372883528839,0.0499999523162841,0.0346659421920776,0.0564439296722412,61.73289509910784,0.0459998846054077,16307100.0
216,2011-05-06,1.7933330535888672,1.846667051315308,1.7746670246124268,1.807999968528748,14725500,0.0257184308579239,1.6675866770744323,1.619729996919632,-0.1943372999589659,0.0200122116249184,0.0840001106262207,-0.0120000839233398,0.0480000178019205,63.32184448193282,0.0253329277038574,15700500.0
217,2011-05-09,1.7999999523162842,1.8666670322418213,1.7899999618530271,1.8606669902801516,13746000,0.0291299904138058,1.673320016860962,1.6219366669654849,-0.0665172659671997,0.0200194969601299,0.0586670637130737,0.0180000066757202,0.0511113802591959,73.92022004167366,0.1013339757919311,15873750.0
218,2011-05-10,1.8826669454574585,1.9299999475479128,1.8606669902801516,1.8886669874191284,23029500,0.0150483656050464,1.679240016937256,1.6243966668844223,0.6753601047577478,0.0199894258576405,0.0693329572677612,0.0,0.0462219715118408,75.11884992717113,0.0933339595794677,16076700.0
219,2011-05-11,1.8799999952316284,1.886667013168335,1.7946670055389404,1.8046669960021973,14437500,-0.0444758085869428,1.68341335773468,1.6265700018405915,-0.3730866931544323,0.0198623128598839,-0.0019999742507934,0.0939999818801879,0.0613333384195963,59.45556621549096,-0.0006660223007202,16025100.0
220,2011-05-12,1.8046669960021973,1.8493330478668213,1.7766669988632202,1.8446669578552248,9420000,0.0221647328518987,1.6882800364494324,1.6288866716623307,-0.3475324675324676,0.0200046227551391,0.044666051864624,0.027999997138977,0.0484440326690673,57.05612496442042,0.0006669759750366,14567100.0
221,2011-05-13,1.8666670322418213,1.879333019256592,1.8200000524520876,1.8366669416427608,9922500,-0.0043368349925695,1.6925333762168884,1.6312866711616516,0.0533439490445859,0.0199480290471257,0.0346660614013671,0.0246669054031372,0.0395553112030029,59.11956634811923,-0.0033330917358398,14470350.0
222,2011-05-16,1.866000056266785,1.866000056266785,1.7699999809265137,1.773332953453064,11335500,-0.034483110004174,1.6947333741188049,1.633506671190262,0.1424036281179137,0.0198836521206091,0.0293331146240234,0.0666669607162475,0.0640000502268473,47.56277231446695,-0.0566670894622802,14427000.0
223,2011-05-17,1.7999999523162842,1.7999999523162842,1.7146669626235962,1.730666995048523,18513000,-0.0240597561340418,1.696093373298645,1.6351866710186005,0.6331877729257642,0.0199059110393609,0.0266669988632202,0.0586659908294677,0.0568886597951253,42.28656732886938,-0.0606659650802612,14907450.0
224,2011-05-18,1.7400000095367432,1.76466703414917,1.7013330459594729,1.7566670179367063,10942500,0.015023122855275,1.698346712589264,1.6366533410549164,-0.4089288608005186,0.0199893719521199,0.0340000391006469,0.0293339490890502,0.0422226587931315,40.735535283780685,-0.0226659774780273,14434950.0
225,2011-05-19,1.8020000457763672,1.8960000276565552,1.773332953453064,1.8799999952316284,39826500,0.070208511935166,1.7029867124557496,1.6389666759967805,2.639616175462645,0.020107219538139,0.1393330097198486,-0.0166659355163574,0.0817780494689941,53.3860047880205,0.1173330545425415,16589850.0
226,2011-05-20,1.8839999437332156,1.885332942008972,1.8233330249786377,1.864667057991028,12637500,-0.0081558177018566,1.7082667136192322,1.6414733463525772,-0.6826861511807465,0.0199398736657676,0.0053329467773437,0.0566669702529907,0.0413332780202229,52.90831150159553,0.0566670894622802,16381050.0
227,2011-05-23,1.841333031654358,1.841333031654358,1.7746670246124268,1.787999987602234,12954000,-0.0411156887553932,1.7119333744049072,1.6438833463191986,0.0250445103857566,0.0198694883463213,-0.0233340263366699,0.090000033378601,0.0444440046946207,49.73714685836955,-0.0726670026779174,16301850.0
228,2011-05-24,1.801332950592041,1.8333330154418943,1.773332953453064,1.7813329696655271,9205500,-0.0037287572611491,1.716560034751892,1.6462566763162614,-0.2893700787401575,0.0199493275881699,0.0453330278396606,0.0146670341491699,0.040000041325887,50.15906491786592,-0.107334017753601,14919450.0
229,2011-05-25,1.7933330535888672,1.934000015258789,1.7446670532226562,1.932000041007996,70396500,0.0845810827667767,1.7246000361442566,1.6495733416080476,6.647221769594264,0.0201379119515773,0.1526670455932617,0.036665916442871,0.1262219746907552,61.10137760122169,0.1273330450057983,20515350.0
230,2011-05-26,1.9213329553604128,1.9839999675750728,1.8733329772949217,1.9653329849243164,50053500,0.0172530761950344,1.7334800362586975,1.653433341383934,-0.2889774349577039,0.0199941339846508,0.0519999265670776,0.0586670637130737,0.0737779935201009,60.479548283791885,0.1206660270690918,24578700.0
231,2011-05-27,1.9693330526351929,1.9780000448226929,1.9213329553604128,1.9700000286102293,25306500,0.0023746834361979,1.742466697692871,1.6574166762828826,-0.4944109802511313,0.0199623613959329,0.0126670598983764,0.0440000295639038,0.0377780596415201,57.7798614888238,0.1333330869674682,26117100.0
232,2011-05-31,1.9793330430984497,2.018666982650757,1.9700000286102293,2.0093328952789307,49357500,0.019965921876889,1.7520400166511536,1.6613566756248477,0.9503882401754492,0.0199999272266697,0.0486669540405273,0.0,0.0324446360270182,58.44999511642526,0.2359999418258667,29919300.0
233,2011-06-01,2.0,2.006666898727417,1.8919999599456787,1.901332974433899,22948500,-0.0537491428616856,1.7597600150108337,1.664603340625763,-0.535055462695639,0.0198425097910491,-0.0026659965515136,0.1173329353332519,0.0764446258544921,56.54918733325031,0.1706659793853759,30362850.0
234,2011-06-02,1.901332974433899,1.9546669721603396,1.9006669521331787,1.9173330068588257,14794500,0.0084151659073239,1.768520014286041,1.667806670665741,-0.3553173410026798,0.0199752607573305,0.0533339977264404,0.0006660223007202,0.0360000133514404,55.08865983856655,0.1606659889221191,30748050.0
235,2011-06-03,1.9966670274734497,2.0999999046325684,1.9666670560836792,2.0086669921875,93138000,0.0476359531713832,1.7790800142288208,1.6715933406352996,5.295447632566156,0.0200590161711801,0.1826668977737426,-0.0493340492248535,0.0888885656992594,60.78594953951704,0.1286669969558715,36079200.0
236,2011-06-06,2.006666898727417,2.0086669921875,1.8839999437332156,1.9133330583572388,34966500,-0.0474612935847766,1.787573335170746,1.6748966711759568,-0.6245732139406043,0.0198559374006191,0.0,0.1246670484542846,0.0831113656361897,58.44051622577461,0.0486660003662109,38312100.0
237,2011-06-07,1.929332971572876,1.9593329429626465,1.8839999437332156,1.891332983970642,18331500,-0.0114982983702197,1.7950666546821594,1.6779866713285445,-0.4757410664493158,0.0199327358475036,0.0459998846054077,0.0293331146240234,0.0502219994862874,59.93399078188301,0.1033329963684082,38849850.0
238,2011-06-08,1.8960000276565552,1.9066669940948489,1.801332950592041,1.807999968528748,25438500,-0.0440604674841265,1.8002266550064088,1.6803166711330413,0.387693314786024,0.0198631998146949,0.0153340101242065,0.090000033378601,0.0702226956685384,52.96379317512377,0.0266669988632202,40473150.0
239,2011-06-09,1.8286670446395876,1.8733329772949217,1.8066669702529907,1.841333031654358,24048000,0.018436429040834,1.8051599764823916,1.6831233364343643,-0.0546612418185034,0.0199966610172333,0.0653330087661743,0.0013329982757568,0.0444440046946207,47.50857506980494,-0.0906670093536377,35838300.0
240,2011-06-10,1.834666967391968,1.886667013168335,1.8233330249786377,1.8573329448699951,23499000,0.0086893098318352,1.810693295001984,1.6857766664028169,-0.0228293413173652,0.0199758461876458,0.045333981513977,0.0180000066757202,0.0422226587931315,49.52784757649194,-0.1080000400543212,33182850.0
241,2011-06-13,1.8713330030441284,1.925333023071289,1.858667016029358,1.8953330516815183,25701000,0.0204595018445565,1.811599955558777,1.688669996857643,0.0937061151538363,0.0200009812594249,0.0680000782012939,-0.0013340711593627,0.0444440046946207,57.27187806553627,-0.0746669769287109,33222300.0
242,2011-06-14,1.9026670455932615,1.9800000190734863,1.901332974433899,1.9066669940948489,23601000,0.0059799212614768,1.814186635017395,1.6916366666555405,-0.0817088829228435,0.0199700603282375,0.0846669673919677,-0.0059999227523803,0.0524446964263916,58.43809340363887,-0.102665901184082,30646650.0
243,2011-06-15,1.8960000276565552,1.896667003631592,1.8046669960021973,1.821333050727844,20175000,-0.044755557017189,1.8161732959747316,1.6941199970245362,-0.145163340536418,0.0198617154612292,-0.0099999904632568,0.1019999980926513,0.0613333384195963,41.83070228670148,-0.0799999237060546,30369300.0
244,2011-06-16,1.8446669578552248,1.8666670322418213,1.715999960899353,1.7666670083999634,27633000,-0.0300143031534156,1.8159066367149352,1.6964599972963332,0.3696654275092936,0.0198931951918554,0.045333981513977,0.1053330898284912,0.1004447142283121,35.782516907527594,-0.1506659984588623,31653150.0
245,2011-06-17,1.7913329601287842,1.846667051315308,1.7426669597625732,1.7666670083999634,25710000,0.0,1.815919976234436,1.698476667404175,-0.0695907067636522,0.0199572902944116,0.0800000429153442,0.0240000486373901,0.0693333943684895,35.350664694047325,-0.2419999837875366,24910350.0
246,2011-06-20,1.75266695022583,1.7640000581741333,1.7000000476837158,1.7339999675750732,23067000,-0.0184907742486661,1.8142799758911128,1.700126667022705,-0.1028004667444574,0.0199178035181985,-0.00266695022583,0.0666669607162475,0.0426666736602783,29.970980529274076,-0.1793330907821655,23720400.0
247,2011-06-21,1.7493330240249634,1.848667025566101,1.7333329916000366,1.835332989692688,22440000,0.0584388835135474,1.8156666350364683,1.702286667227745,-0.0271816881258941,0.0200820856699004,0.1146670579910278,0.0006669759750366,0.0768893559773763,45.15182339035402,-0.0559999942779541,24131250.0
248,2011-06-22,1.824666976928711,1.8833329677581787,1.8066669702529907,1.8140000104904173,22134000,-0.0116234924790636,1.8182532954216004,1.7045100021362305,-0.0136363636363636,0.0199324684973271,0.0479999780654907,0.0286660194396972,0.0511106650034586,42.46845216187276,0.0060000419616699,23800800.0
249,2011-06-23,1.8133330345153809,1.8480000495910645,1.74733304977417,1.8473329544067385,17550000,0.0183753824275387,1.8223332953453064,1.706780002117157,-0.2071021957169965,0.0199965306530893,0.0340000391006469,0.0666669607162475,0.067111333211263,37.15493372685052,0.0059999227523803,23151000.0
250,2011-06-24,1.8426669836044312,1.864667057991028,1.817332983016968,1.838000059127808,54127500,-0.0050520915878576,1.8258532977104187,1.7090666675567627,2.0841880341880343,0.0199465016271954,0.0173341035842895,0.0299999713897705,0.0315560499827067,43.050448278357294,-0.0193328857421875,26213850.0
251,2011-06-27,1.848667025566101,1.885332942008972,1.820667028427124,1.8306670188903809,27141000,-0.0039896844404382,1.8289466381073,1.7114966678619383,-0.4985728141887211,0.0199487703820195,0.0473328828811645,0.0173330307006835,0.0431106090545654,44.24783902453691,-0.0646660327911377,26357850.0
252,2011-06-28,1.852666974067688,1.8833329677581787,1.8446669578552248,1.8739999532699585,13338000,0.0236705713996219,1.8323199772834775,1.713960002660751,-0.5085663755941197,0.0200078384511909,0.0526659488677978,-0.0139999389648437,0.0257773399353027,56.77156463397094,-0.0326670408248901,25331550.0
253,2011-06-29,1.899999976158142,1.9393329620361328,1.8713330030441284,1.8860000371932983,21927000,0.0064034600974247,1.8366666388511657,1.7163500028848648,0.6439496176338282,0.019970964789187,0.0653330087661743,0.00266695022583,0.0453333059946695,54.79260859710796,0.0646669864654541,25506750.0
254,2011-06-30,1.899999976158142,1.95533299446106,1.8933329582214355,1.9420000314712524,14200500,0.0296924672182361,1.8419599795341488,1.7187333381175995,-0.3523737857436038,0.0200206981210657,0.0693329572677612,-0.0073329210281372,0.0413333574930826,58.36632995078248,0.175333023071289,24163500.0
255,2011-07-01,1.937999963760376,1.97333300113678,1.919999957084656,1.9346669912338257,12823500,-0.0037760247778529,1.846319978237152,1.721426672935486,-0.096968416605049,0.0199492266490837,0.0313329696655273,0.0220000743865966,0.035555362701416,54.13752362771178,0.1679999828338623,22874850.0
256,2011-07-05,1.9346669912338257,1.968000054359436,1.9140000343322756,1.942667007446289,14940000,0.0041350869419451,1.84951997756958,1.7243966728448867,0.1650485436893203,0.0199661207117052,0.0333330631256103,0.0206669569015502,0.0360000133514404,53.81357708706811,0.2086670398712158,22062150.0
257,2011-07-06,1.942667007446289,1.942667007446289,1.9033329486846924,1.9306670427322388,13903500,-0.0061770569367031,1.8529466581344605,1.727030007839203,-0.0693775100401606,0.0199440992802531,0.0,0.0393340587615966,0.0262227058410644,63.712548994747976,0.0953340530395507,21208500.0
258,2011-07-07,1.942667007446289,2.0,1.934000015258789,1.98199999332428,19918500,0.0265881943679919,1.8566799974441528,1.7300166726112365,0.4326248786276836,0.0200140689920907,0.0693329572677612,-0.0033329725265502,0.0439999898274739,77.23452450881652,0.1679999828338623,20986950.0
259,2011-07-08,1.9926669597625728,1.9926669597625728,1.906000018119812,1.920667052268982,18609000,-0.0309449754096255,1.858986678123474,1.732996672987938,-0.0657429023269824,0.0198912077549523,0.0106669664382934,0.0759999752044677,0.0577779610951741,66.86142278296762,0.0733340978622436,21092850.0
260,2011-07-11,1.8933329582214355,1.9019999504089355,1.8666670322418213,1.8899999856948853,14637000,-0.0159668832439584,1.859906678199768,1.7359266728162766,-0.2134451072061906,0.0199231932502859,-0.0186671018600463,0.0540000200271606,0.0235552787780761,67.15553263413685,0.0519999265670776,17143800.0
261,2011-07-12,1.891332983970642,1.9393329620361328,1.8666670322418213,1.878000020980835,15681000,-0.0063491877274477,1.8606666779518128,1.7386166727542878,0.0713260914121747,0.0199437316974833,0.0493329763412475,0.0233329534530639,0.0484439531962076,55.83950620909562,0.0473330020904541,15997800.0
262,2011-07-13,1.8953330516815183,1.935333013534546,1.8600000143051147,1.9093329906463623,15990000,0.0166842222127148,1.862253336906433,1.7413200026750564,0.0197053759326573,0.0199929192053454,0.0573329925537109,0.0180000066757202,0.0502219994862874,62.69986085450769,0.0353330373764038,16263000.0
263,2011-07-14,1.9019999504089355,1.9306670427322388,1.816666960716248,1.8406670093536377,17385000,-0.0359633346457179,1.86324001789093,1.7433900028467175,0.0872420262664164,0.0198804911226768,0.0213340520858764,0.0926660299301147,0.0760000546773274,49.18839396696216,-0.0453330278396606,15808800.0
264,2011-07-15,1.852666974067688,1.8553329706192017,1.8266669511795044,1.838667035102844,10635000,-0.0010865486481966,1.8644266986846925,1.7452566730976105,-0.3882657463330458,0.019954969985768,0.0146659612655639,0.0140000581741333,0.0191106796264648,50.08268346641013,-0.1033329963684082,15452250.0
265,2011-07-18,1.8226670026779173,1.830000042915344,1.775333046913147,1.8153330087661743,12778500,-0.0126907296923201,1.865480020046234,1.7475300031900405,0.2015514809590972,0.0199301894279685,-0.0086669921875,0.0633339881896972,0.0364446640014648,48.17161420066062,-0.1193339824676513,15447750.0
266,2011-07-19,1.838667035102844,1.8739999532699585,1.8359999656677248,1.859333038330078,15391500,0.0242379934433127,1.8665066814422608,1.7499600034952163,0.2044840943772743,0.0200090501726124,0.0586669445037841,-0.0206669569015502,0.0253333250681559,48.25393455451241,-0.0833339691162109,15492900.0
267,2011-07-20,1.8666670322418213,2.0293331146240234,1.853332996368408,1.9126670360565183,45724500,0.0286844780504418,1.867546682357788,1.7525266736745837,1.9707630835201249,0.0200185455750361,0.1700000762939453,0.0060000419616699,0.1173334121704101,52.89021202132023,-0.0180000066757202,18675000.0
268,2011-07-21,1.9273329973220823,1.944000005722046,1.8733329772949217,1.9133330583572388,15172500,0.0003482165417005,1.8680400037765503,1.7550533390045169,-0.6681757044910278,0.0199580339057104,0.0313329696655273,0.0393340587615966,0.0471113522847493,46.469575420037664,-0.068666934967041,18200400.0
269,2011-07-22,1.9133330583572388,1.9693330526351929,1.9033329486846924,1.952666997909546,8752500,0.0205578110828643,1.8710000038146968,1.7579966741800308,-0.4231339594661394,0.0200011911973561,0.0559999942779541,0.0100001096725463,0.0440000693003336,52.0547960118763,0.0319999456405639,17214750.0
270,2011-07-25,1.934000015258789,1.950000047683716,1.8960000276565552,1.8993330001831052,10099500,-0.0273134117509733,1.8720933246612548,1.760683339238167,0.153898886032562,0.0198989629056867,-0.00266695022583,0.0566669702529907,0.0360000133514404,45.51717623242138,0.0093330144882202,16761000.0
271,2011-07-26,1.8873330354690552,1.9179999828338623,1.864667057991028,1.8666670322418213,11409000,-0.0171986523364439,1.872693326473236,1.7632066744565964,0.1296598841526808,0.0199205628255213,0.0186669826507568,0.0346659421920776,0.0355552832285563,43.6507904595638,-0.0113329887390136,16333800.0
272,2011-07-27,1.899999976158142,1.899999976158142,1.8339999914169312,1.8426669836044312,14377500,-0.0128571663948908,1.8740800070762635,1.7656733441352843,0.2601893242177229,0.0199298340048402,0.0333329439163208,0.0326670408248901,0.0439999898274739,35.3846573226642,-0.0666660070419311,16172550.0
273,2011-07-28,1.840000033378601,1.9033329486846924,1.8359999656677248,1.878000020980835,14080500,0.0191749446268847,1.8770266675949097,1.7683166790008544,-0.0206572769953051,0.019998238106396,0.0606659650802612,0.0066670179367065,0.0448886553446451,45.26623548559716,0.0373330116271972,15842100.0
274,2011-07-29,1.853332996368408,1.8933329582214355,1.8333330154418943,1.878000020980835,14223000,0.0,1.8794533276557923,1.770860013961792,0.0101203792478961,0.0199572902944116,0.0153329372406005,0.0446670055389404,0.0399999618530273,48.571432626166725,0.0393329858779907,16200900.0
275,2011-08-01,1.911332964897156,1.932000041007996,1.880666971206665,1.9179999828338623,17473500,0.0212992339755866,1.880213327407837,1.7735333490371703,0.228538283062645,0.0200027744950293,0.0540000200271606,-0.00266695022583,0.0342220465342203,54.46428191296869,0.1026669740676879,16670400.0
276,2011-08-02,1.9126670360565183,1.946666955947876,1.8179999589920044,1.8226670026779173,23241000,-0.0497043696606761,1.8793733263015744,1.7758000189065932,0.3300712507511374,0.0198511473446784,0.0286669731140136,0.1000000238418579,0.085777997970581,41.53652402917182,-0.0366660356521606,17455350.0
277,2011-08-03,1.8333330154418943,1.8553329706192017,1.75600004196167,1.8133330345153809,26917500,-0.005121049620596,1.8798799872398375,1.7781233489513395,0.1581902672002064,0.0199463543683316,0.0326659679412841,0.0666669607162475,0.0662219524383544,46.98079190910063,-0.0993340015411377,15574650.0
278,2011-08-04,1.7673330307006836,1.792667031288147,1.6446670293807983,1.649999976158142,45967500,-0.0900733926136685,1.8772533273696896,1.7796900141239167,0.7077180273056562,0.0197649398904178,-0.0206660032272338,0.1686660051345825,0.0986666679382324,34.63625890039518,-0.2633330821990967,18654150.0
279,2011-08-05,1.6660000085830688,1.6920000314712524,1.5219999551773071,1.616000056266785,29466000,-0.0206060123531169,1.8709333276748656,1.780886679291725,-0.3589818893783651,0.019913286458364,0.0420000553131103,0.1280000209808349,0.1133333841959635,34.04486109579118,-0.3366669416427612,20725500.0
280,2011-08-08,1.5399999618530271,1.6293330192565918,1.5399999618530271,1.5759999752044678,39127500,-0.0247525245480024,1.8631466674804689,1.7818500143289566,0.3278863775198535,0.0199044316426109,0.0133329629898071,0.0760000944137573,0.0595553716023763,27.175113876184756,-0.3233330249786377,23628300.0
281,2011-08-09,1.6100000143051147,1.696666955947876,1.5800000429153442,1.670667052268982,20001000,0.0600679432448798,1.857160007953644,1.7832966846227647,-0.4888249952079739,0.020085564502976,0.1206669807434082,-0.0040000677108764,0.0777779420216878,31.722057264031815,-0.1959999799728393,24487500.0
282,2011-08-10,1.6959999799728394,1.6959999799728394,1.5753329992294312,1.5880000591278076,23463000,-0.0494814290069957,1.8487333512306212,1.7842866849899293,0.1730913454327283,0.0198516234311625,0.0253329277038574,0.0953340530395507,0.0804446538289388,28.136253465516603,-0.2546669244766235,25396050.0
283,2011-08-11,1.602666974067688,1.7166670560836792,1.600000023841858,1.6866669654846191,12547500,0.0621328102538001,1.844440031051636,1.7856000196933746,-0.4652218386395601,0.0200899739960775,0.1286669969558715,-0.0119999647140502,0.0777780214945475,33.44399507690774,-0.1913330554962158,25242750.0
284,2011-08-12,1.7066669464111328,1.8093329668045044,1.6906670331954956,1.753999948501587,15136500,0.0399207338466023,1.841173369884491,1.787370019555092,0.2063359234907351,0.0200425404338846,0.1226660013198852,-0.0040000677108764,0.0791106224060058,41.10931195110589,-0.124000072479248,25334100.0
285,2011-08-15,1.7746670246124268,1.7833329439163208,1.7286670207977295,1.7486670017242432,11079000,-0.0030404486510388,1.8359733700752257,1.7890500193834304,-0.2680606481022693,0.0199507974610745,0.0293329954147338,0.0253329277038574,0.0364439487457275,42.53164327750113,-0.1693329811096191,24694650.0
286,2011-08-16,1.7419999837875366,1.769333004951477,1.722000002861023,1.7400000095367432,8065500,-0.0049563422761189,1.832506709098816,1.7904700195789338,-0.2720010831302464,0.0199467060984412,0.0206660032272338,0.0266669988632202,0.0315553347269694,43.37347617720548,-0.0826669931411743,23177100.0
287,2011-08-17,1.7593330144882202,1.7766669988632202,1.7006670236587524,1.722000002861023,9655500,-0.0103448313661288,1.8291200494766235,1.7919433546066283,0.1971359494141715,0.0199351990593111,0.036666989326477,0.0393329858779907,0.0506666501363118,39.70071039136456,-0.0913330316543579,21450900.0
288,2011-08-18,1.6666669845581057,1.6766669750213623,1.564666986465454,1.6173330545425415,15849000,-0.0607821998516737,1.8253067111968997,1.7929466849565503,0.6414478794469474,0.0198274908013776,-0.0453330278396606,0.1573330163955688,0.0746666590372721,34.88012079125575,-0.0326669216156005,18439050.0
289,2011-08-19,1.5906670093536377,1.6146670579910278,1.4666670560836792,1.4866670370101929,20629500,-0.0807910387816238,1.818213391304016,1.7931233549118042,0.3016278629566533,0.0197847622203845,-0.0026659965515136,0.1506659984588623,0.0986666679382324,27.361816839263568,-0.1293330192565918,17555400.0
290,2011-08-22,1.5406670570373535,1.5866669416427612,1.4453330039978027,1.463333010673523,14791500,-0.0156955295004027,1.8103333926200864,1.7921400201320647,-0.2829928015705664,0.0199237727222108,0.0999999046325683,0.0413340330123901,0.0942226250966389,29.598780547562413,-0.1126669645309448,15121800.0
291,2011-08-23,1.462000012397766,1.5406670570373535,1.4333330392837524,1.5306669473648071,13035000,0.0460140898894179,1.8030400705337524,1.791646689772606,-0.1187506338099584,0.0200555527060163,0.0773340463638305,0.0299999713897705,0.071556011835734,34.94323236497502,-0.1400001049041748,14425200.0
292,2011-08-24,1.5399999618530271,1.5953329801559448,1.5219999551773071,1.591333031654358,10264500,0.039633758600454,1.7967333912849426,1.7912766897678376,-0.2125431530494821,0.0200419276024709,0.0646660327911377,0.0086669921875,0.0488886833190918,46.49121531170343,0.0033329725265502,13105350.0
293,2011-08-25,1.591333031654358,1.591333031654358,1.5266669988632202,1.5406670570373535,10197000,-0.0318386997625077,1.7911200714111328,1.790770025253296,-0.006576063130206,0.0198892992197529,0.0,0.0646660327911377,0.0431106885274251,45.58250750172417,-0.1459999084472656,12870300.0
294,2011-08-26,1.5140000581741333,1.5966670513153076,1.4713330268859863,1.5820000171661377,11427000,0.0268279638614885,1.7874267315864565,1.7888933604955672,0.1206237128567224,0.0200145810163146,0.0559999942779541,0.0693340301513671,0.0835560162862141,50.3512905733912,-0.1719999313354492,12499350.0
